Date,Open,High,Low,Close,Volume,Adj Close
2014-04-29,115.38,115.95,115.16,115.40,1580300,110.46905
2014-04-28,115.10,116.61,115.10,115.59,3018800,110.65092
2014-04-25,114.85,115.30,114.20,115.01,1721200,110.09571
2014-04-24,114.90,115.31,114.14,115.03,1939300,110.11485
2014-04-23,113.48,114.99,113.33,114.79,1991200,109.88511
2014-04-22,114.00,114.23,113.51,113.56,2315100,108.70766
2014-04-21,113.51,114.10,113.40,114.10,1826800,109.22459
2014-04-17,113.52,114.03,113.12,113.50,1659000,108.65023
2014-04-16,112.80,113.64,112.27,113.49,2455000,108.64066
2014-04-15,112.58,112.96,111.45,112.06,2123700,107.27176
2014-04-14,112.49,113.00,111.53,112.56,2519000,107.75039
2014-04-11,111.44,112.78,111.40,112.08,3097800,107.29091
2014-04-10,114.12,114.44,111.94,112.08,3305100,107.29091
2014-04-09,112.72,113.14,112.11,113.05,2899600,108.21946
2014-04-08,110.56,112.74,110.38,112.66,3863900,107.84612
2014-04-07,110.73,111.13,110.36,110.79,3119400,106.05602
2014-04-04,111.95,112.00,110.63,110.65,2716200,105.92201
2014-04-03,111.74,112.15,111.28,111.70,2328900,106.92714
2014-04-02,111.90,112.01,110.94,111.55,3296800,106.78355
2014-04-01,112.21,112.55,111.51,111.86,2566200,107.08031
2014-03-31,111.94,112.28,111.57,111.68,2119500,106.908
2014-03-28,112.35,112.79,111.15,111.66,2795500,106.88885
2014-03-27,112.50,112.94,111.82,112.03,2039500,107.24304
2014-03-26,114.28,114.47,112.46,112.49,1905900,107.68338
2014-03-25,113.82,114.46,113.79,113.93,2199400,109.06186
2014-03-24,113.99,114.00,112.89,113.37,2501700,108.52579
2014-03-21,114.41,114.58,113.30,113.83,4442300,108.96613
2014-03-20,112.56,113.22,112.13,113.16,1408200,108.32476
2014-03-19,113.54,114.25,112.46,112.85,1635600,108.028
2014-03-18,113.90,114.12,113.02,113.85,2501000,108.98528
2014-03-17,114.14,114.46,113.39,113.46,2189200,108.61194
2014-03-14,114.95,114.95,113.33,113.45,2290000,108.60236
2014-03-13,115.66,115.79,114.19,114.41,2519600,109.52135
2014-03-12,114.39,115.62,114.25,115.21,2173400,110.28716
2014-03-11,114.56,114.75,113.92,114.71,2201800,109.80853
2014-03-10,113.21,114.59,113.00,114.59,2319100,109.69365
2014-03-07,113.80,114.01,113.14,113.50,2905600,108.65023
2014-03-06,113.15,114.64,112.27,113.26,8921900,108.42049
2014-03-05,116.57,116.95,115.81,116.47,2305700,111.49332
2014-03-04,116.61,116.91,115.85,116.65,1808300,111.66563
2014-03-03,116.22,117.07,115.11,115.75,1667000,110.80408
2014-02-28,116.50,117.47,115.89,116.80,2103000,111.80923
2014-02-27,116.03,116.42,115.28,116.22,1374400,111.25401
2014-02-26,115.50,116.83,115.37,115.88,1924500,110.92853
2014-02-25,114.00,115.89,114.00,115.46,1920800,110.52648
2014-02-24,113.46,114.81,113.20,113.94,2281900,109.07143
2014-02-21,115.40,115.49,112.92,113.19,3654300,108.35348
2014-02-20,114.57,115.55,113.88,115.06,1837100,110.14357
2014-02-19,115.11,115.30,114.27,114.91,1802600,109.99998
2014-02-18,116.30,116.41,114.92,115.36,2056500,110.43076
2014-02-14,115.16,116.49,114.50,116.10,1517900,111.13913
2014-02-13,114.14,115.93,114.14,115.81,1583300,110.86152
2014-02-12,114.88,115.43,114.30,114.81,1737700,109.90425
2014-02-11,113.91,115.15,113.50,114.99,1768900,109.77981
2014-02-10,114.04,114.10,112.58,113.85,1871700,108.69146
2014-02-07,114.08,114.61,113.38,114.04,2194100,108.87286
2014-02-06,113.01,114.58,113.00,114.26,3738900,109.08289
2014-02-05,110.22,110.80,109.80,110.51,2374200,105.5028
2014-02-04,110.73,111.33,109.50,110.89,2529600,105.86558
2014-02-03,112.96,113.00,110.05,110.18,3111900,105.18775
2014-01-31,111.29,113.28,111.13,112.36,2143600,107.26897
2014-01-30,112.75,113.49,112.09,112.73,1625800,107.62221
2014-01-29,114.05,114.19,112.11,112.23,2356000,107.14487
2014-01-28,113.53,114.76,113.44,114.38,2362100,109.19744
2014-01-27,112.56,113.73,112.03,113.08,3784900,107.95635
2014-01-24,112.69,112.87,111.92,112.13,3183100,107.04939
2014-01-23,113.50,113.53,112.40,112.80,2162300,107.68904
2014-01-22,115.01,115.16,113.69,113.75,2501600,108.59599
2014-01-21,115.61,116.11,114.84,114.93,2110800,109.72253
2014-01-17,115.60,116.61,115.43,116.29,2708100,111.0209
2014-01-16,116.44,116.47,115.30,115.56,1938200,110.32398
2014-01-15,116.07,116.69,115.25,116.24,1847500,110.97317
2014-01-14,115.20,116.83,115.12,116.23,2320600,110.96362
2014-01-13,117.06,117.53,114.58,114.77,3164200,109.56977
2014-01-10,118.20,118.65,116.66,117.85,2790200,112.51022
2014-01-09,116.20,119.10,114.05,118.51,5759400,113.14032
2014-01-08,116.04,116.04,113.92,114.05,4600000,108.8824
2014-01-07,116.39,116.56,115.38,115.86,2292500,110.61039
2014-01-06,117.49,117.75,115.89,116.40,2120200,111.12592
2014-01-03,118.21,118.36,117.13,117.29,1293500,111.97559
2014-01-02,118.71,119.30,117.74,117.81,1618400,112.47203
2013-12-31,119.19,119.71,118.71,119.02,1181700,113.6272
2013-12-30,118.95,119.37,118.57,118.77,812800,113.38853
2013-12-27,118.87,119.31,118.25,118.53,995100,113.15941
2013-12-26,118.68,119.11,118.59,118.63,1169900,113.25488
2013-12-24,118.69,118.85,118.18,118.69,612500,113.31216
2013-12-23,119.10,119.13,118.13,118.69,1181600,113.31216
2013-12-20,117.69,119.05,117.69,118.53,3007000,113.15941
2013-12-19,117.84,118.44,117.25,117.99,2339400,112.64388
2013-12-18,117.78,118.60,115.85,118.50,3167600,113.13077
